,order_id,user_id,order_time
12786,451490,802,2015-01-14 11:00:00
12787,2898101,802,2015-01-22 00:00:00
12788,725024,802,2015-01-25 12:00:00
12789,1742889,802,2015-01-30 06:00:00
12790,1249392,802,2015-02-06 13:00:00
12791,3071432,803,2015-01-01 16:00:00
12792,2019386,803,2015-01-05 08:00:00
12793,2461786,803,2015-02-04 22:00:00
12794,1189966,803,2015-03-07 12:00:00
12799,431685,804,2015-01-01 16:00:00
12800,2487037,804,2015-01-17 04:00:00
12801,3229738,804,2015-02-16 16:00:00
12815,1157843,805,2015-01-01 13:00:00
12816,1602043,805,2015-01-31 22:00:00
12817,969741,805,2015-03-03 14:00:00
12820,92402,806,2015-01-01 13:00:00
12821,1374575,806,2015-01-23 00:00:00
12822,3150140,806,2015-02-02 11:00:00
12823,2696424,806,2015-02-12 23:00:00
12824,731529,806,2015-02-28 12:00:00
12825,1159763,806,2015-03-10 00:00:00
12834,3260809,807,2015-01-01 11:00:00
12835,2955801,807,2015-01-09 21:00:00
12836,979050,807,2015-01-17 09:00:00
12837,3176451,807,2015-01-24 00:00:00
12838,1168874,807,2015-01-31 10:00:00
12839,1973219,807,2015-02-08 18:00:00
12840,2303531,807,2015-02-22 11:00:00
12841,3145040,807,2015-03-02 21:00:00
12842,1770039,807,2015-03-09 14:00:00
12856,3044709,808,2015-01-01 11:00:00
12857,1896668,808,2015-01-03 03:00:00
12858,323129,808,2015-02-02 21:00:00
12859,3056331,808,2015-03-05 12:00:00
12860,925116,809,2015-01-01 16:00:00
12861,484169,809,2015-01-09 01:00:00
12862,3090840,809,2015-01-14 15:00:00
12863,705347,809,2015-01-28 06:00:00
12864,236971,809,2015-02-19 20:00:00
12882,356373,810,2015-01-01 19:00:00
12883,329405,810,2015-01-22 11:00:00
12884,1549886,810,2015-01-31 04:00:00
12885,420520,810,2015-03-02 20:00:00
12886,2144459,811,2015-01-01 07:00:00
12887,2264745,811,2015-01-28 16:00:00
12888,867984,811,2015-02-28 00:00:00
12889,2415830,811,2015-03-06 20:00:00
12890,2180368,811,2015-03-14 14:00:00
12894,1251165,812,2015-01-01 13:00:00
12895,1304007,812,2015-01-07 01:00:00
12896,1882008,812,2015-01-14 13:00:00
12897,3191382,812,2015-01-20 22:00:00
12898,1480115,812,2015-01-27 11:00:00
12899,978271,812,2015-01-31 01:00:00
12900,170205,812,2015-02-02 12:00:00
12901,2009442,812,2015-02-06 00:00:00
12902,1505906,812,2015-02-14 09:00:00
12903,1783636,812,2015-02-17 03:00:00
12904,2235442,812,2015-02-26 16:00:00
12905,264943,812,2015-03-05 08:00:00
12906,2715132,812,2015-03-08 19:00:00
12942,3367859,813,2015-01-01 09:00:00
12943,796116,813,2015-01-20 16:00:00
12944,2489276,813,2015-02-20 02:00:00
12948,677416,814,2015-01-01 09:00:00
12949,325812,814,2015-01-15 19:00:00
12950,1116819,814,2015-02-15 04:00:00
12951,975061,814,2015-02-27 19:00:00
12952,384709,815,2015-01-01 11:00:00
12953,76946,815,2015-01-05 23:00:00
12954,313069,815,2015-01-19 06:00:00
12955,1519990,815,2015-01-29 17:00:00
12956,2518511,816,2015-01-01 11:00:00
12957,1517440,816,2015-01-31 21:00:00
12958,2315028,816,2015-02-17 11:00:00
12959,217904,816,2015-03-02 01:00:00
12961,300368,817,2015-01-01 19:00:00
12962,2637592,817,2015-01-29 15:00:00
12963,1892227,817,2015-02-28 10:00:00
12977,538411,818,2015-01-01 22:00:00
12978,630283,818,2015-01-09 16:00:00
12979,378305,818,2015-01-11 09:00:00
12980,2587098,818,2015-01-13 19:00:00
12981,3365924,818,2015-01-19 06:00:00
12982,1582960,818,2015-01-21 04:00:00
12983,2333746,818,2015-01-24 03:00:00
12984,1144980,818,2015-01-30 01:00:00
12985,965141,818,2015-02-02 16:00:00
12986,2009273,818,2015-02-05 10:00:00
12987,3400131,818,2015-02-08 10:00:00
12988,3375789,818,2015-02-10 09:00:00
12989,436530,818,2015-02-14 11:00:00
12990,1661162,818,2015-02-16 05:00:00
12991,490571,818,2015-02-22 20:00:00
12992,2996828,818,2015-02-24 14:00:00
12993,697196,818,2015-02-28 04:00:00
12994,82136,818,2015-03-05 19:00:00
12995,877699,818,2015-03-13 03:00:00
13047,2530471,819,2015-01-01 16:00:00
13048,1783494,819,2015-01-14 00:00:00
13049,1661628,819,2015-02-01 11:00:00
13050,1972183,819,2015-02-16 20:00:00
13051,2791256,819,2015-02-25 06:00:00
13052,555557,820,2015-01-01 14:00:00
13053,541230,820,2015-01-18 06:00:00
13054,2313422,820,2015-02-06 17:00:00
13055,1956765,820,2015-02-17 05:00:00
13057,51241,821,2015-01-01 15:00:00
13058,1937152,821,2015-01-30 08:00:00
13059,1952032,821,2015-02-07 21:00:00
13060,917873,821,2015-02-15 10:00:00
13061,247242,822,2015-01-01 19:00:00
13062,1162972,822,2015-01-09 14:00:00
13063,869047,822,2015-02-09 06:00:00
13064,3067908,822,2015-03-11 22:00:00
13065,706620,823,2015-01-01 03:00:00
13066,2261410,823,2015-01-14 13:00:00
13067,1865137,823,2015-01-15 00:00:00
13068,46069,823,2015-02-14 23:00:00
13069,1978731,823,2015-03-09 16:00:00
13072,1868013,824,2015-01-01 14:00:00
13073,208987,824,2015-01-06 11:00:00
13074,1965006,824,2015-01-25 07:00:00
13075,3214495,824,2015-02-02 02:00:00
13076,1357774,824,2015-02-03 12:00:00
13077,3027848,824,2015-03-05 13:00:00
13094,1530500,825,2015-01-01 15:00:00
13095,495622,825,2015-01-21 00:00:00
13096,1871483,825,2015-02-20 14:00:00
13097,2404932,825,2015-03-05 03:00:00
13104,3156715,826,2015-01-01 08:00:00
13105,2928616,826,2015-01-13 18:00:00
13106,731142,826,2015-01-28 03:00:00
13107,1502827,826,2015-02-22 12:00:00
13108,1341660,827,2015-01-01 12:00:00
13109,1248271,827,2015-02-01 00:00:00
13110,2630526,827,2015-02-15 14:00:00
13116,3233384,828,2015-01-01 10:00:00
13117,1911965,828,2015-01-23 19:00:00
13118,3025513,828,2015-02-23 07:00:00
13123,2089304,829,2015-01-01 12:00:00
13124,3098470,829,2015-01-17 03:00:00
13125,3058005,829,2015-02-07 11:00:00
13126,2943041,829,2015-02-09 01:00:00
13127,919232,830,2015-01-01 14:00:00
13128,392904,830,2015-01-29 05:00:00
13129,1690580,830,2015-02-26 19:00:00
13134,3032792,831,2015-01-01 15:00:00
13135,2896519,831,2015-01-09 08:00:00
13136,3373341,831,2015-01-30 19:00:00
13137,86852,831,2015-02-15 06:00:00
13138,509839,831,2015-03-08 21:00:00
13154,2687670,832,2015-01-01 17:00:00
13155,2417733,832,2015-02-01 05:00:00
13156,217852,832,2015-03-03 18:00:00
13160,2922833,833,2015-01-01 15:00:00
13161,2036482,833,2015-02-01 06:00:00
13162,3261937,833,2015-03-03 22:00:00
13172,2747069,834,2015-01-01 08:00:00
13173,3249130,834,2015-01-09 17:00:00
13174,694408,834,2015-01-18 03:00:00
13175,220281,834,2015-02-14 15:00:00
13176,3300767,834,2015-02-20 03:00:00
13177,1155550,834,2015-02-26 13:00:00
13194,1830909,835,2015-01-01 11:00:00
13195,2935833,835,2015-01-09 03:00:00
13196,416521,835,2015-02-08 12:00:00
13197,2873528,835,2015-03-07 04:00:00
13199,154912,836,2015-01-01 00:00:00
13200,62280,836,2015-01-15 18:00:00
13201,961680,836,2015-02-12 13:00:00
13213,2882389,837,2015-01-01 14:00:00
13214,1319455,837,2015-01-09 04:00:00
13215,874001,837,2015-01-16 16:00:00
13216,136755,837,2015-01-23 06:00:00
13217,2997340,837,2015-02-01 00:00:00
13218,3358327,838,2015-01-01 14:00:00
13219,3013942,838,2015-01-07 23:00:00
13220,543062,838,2015-01-16 15:00:00
13221,2028737,838,2015-01-24 07:00:00
13222,1505881,838,2015-01-25 19:00:00
13223,670623,838,2015-01-27 06:00:00
13224,3293067,838,2015-02-03 16:00:00
13225,264929,838,2015-02-07 08:00:00
13226,800317,838,2015-03-09 22:00:00
13242,844901,839,2015-01-01 14:00:00
13243,2770268,839,2015-01-07 03:00:00
13244,2287021,839,2015-01-07 16:00:00
13245,1571973,839,2015-01-12 06:00:00
13246,2853669,839,2015-02-09 02:00:00
13247,2478481,839,2015-03-01 15:00:00
13269,1322700,840,2015-01-01 13:00:00
13270,1963178,840,2015-01-31 21:00:00
13271,2722277,840,2015-03-03 05:00:00
13279,2172961,841,2015-01-01 19:00:00
13280,276682,841,2015-02-01 05:00:00
13281,726696,841,2015-02-24 00:00:00
13282,2365969,841,2015-03-10 17:00:00
13295,3019176,842,2015-01-01 12:00:00
13296,2135282,842,2015-01-11 06:00:00
13297,1237922,842,2015-01-23 22:00:00
13298,2342000,842,2015-01-30 14:00:00
13299,566242,842,2015-02-06 03:00:00
13300,620553,842,2015-02-12 18:00:00
13301,2797426,842,2015-02-18 01:00:00
13302,3394752,842,2015-03-07 16:00:00
13303,2318826,842,2015-03-12 23:00:00
13308,2592541,843,2015-01-01 10:00:00
13309,1645121,843,2015-02-01 04:00:00
13310,602304,843,2015-03-04 03:00:00
13313,511492,844,2015-01-01 14:00:00
13314,379051,844,2015-01-13 05:00:00
13315,2396531,844,2015-01-31 03:00:00
13316,3377505,844,2015-02-08 13:00:00
13317,465201,844,2015-02-14 22:00:00
13318,2806225,844,2015-02-27 09:00:00
13332,1273788,845,2015-01-01 08:00:00
13333,2280378,845,2015-01-16 16:00:00
13334,963921,845,2015-02-02 16:00:00
13335,1639199,845,2015-02-09 08:00:00
13336,1196831,845,2015-02-14 17:00:00
13337,3405539,845,2015-02-19 09:00:00
13338,359479,845,2015-02-25 00:00:00
13339,299118,845,2015-03-02 11:00:00
13340,969556,845,2015-03-07 10:00:00
13355,270943,846,2015-01-01 13:00:00
13356,260601,846,2015-01-05 00:00:00
13357,112189,846,2015-01-14 17:00:00
13358,1142381,846,2015-02-14 10:00:00
13359,129013,846,2015-03-03 19:00:00
13360,1919285,847,2015-01-01 11:00:00
13361,1542295,847,2015-01-11 04:00:00
13362,1228473,847,2015-01-19 13:00:00
13363,2455598,847,2015-01-30 07:00:00
13364,313650,847,2015-02-11 20:00:00
13365,426882,847,2015-02-26 05:00:00
13366,3007969,847,2015-03-03 20:00:00
13398,1548755,848,2015-01-01 17:00:00
13399,2536926,848,2015-01-08 06:00:00
13400,741605,848,2015-01-16 19:00:00
13401,2379440,848,2015-01-23 11:00:00
13402,396081,848,2015-01-30 03:00:00
13403,2997670,848,2015-02-06 21:00:00
13404,1334594,848,2015-02-14 12:00:00
13405,678051,848,2015-02-25 22:00:00
13406,3158752,848,2015-03-05 22:00:00
13407,688546,848,2015-03-10 11:00:00
13408,2241198,848,2015-03-14 08:00:00
13442,553624,849,2015-01-01 17:00:00
13443,31495,849,2015-01-15 14:00:00
13444,2343531,849,2015-01-24 11:00:00
13445,1016510,849,2015-02-12 09:00:00
13446,1194837,849,2015-02-18 21:00:00
13447,461834,849,2015-03-07 19:00:00
13472,1705754,850,2015-01-01 16:00:00
13473,1273484,850,2015-01-20 01:00:00
13474,177867,850,2015-01-24 11:00:00
13475,2006815,850,2015-01-31 07:00:00
13476,1205709,850,2015-02-05 01:00:00
13477,179017,850,2015-02-12 11:00:00
13478,1820581,850,2015-03-04 06:00:00
13480,713959,851,2015-01-01 15:00:00
13481,2796509,851,2015-01-16 23:00:00
13482,2463414,851,2015-01-23 08:00:00
13483,1822547,851,2015-02-10 00:00:00
13484,1429762,851,2015-02-14 16:00:00
13485,1184258,851,2015-02-23 00:00:00
13486,1146075,851,2015-02-28 19:00:00
13487,1777082,852,2015-01-01 16:00:00
13488,868933,852,2015-01-10 06:00:00
13489,1775162,852,2015-01-16 18:00:00
13490,1636047,852,2015-01-24 07:00:00
13491,70579,852,2015-02-10 00:00:00
13492,1159751,852,2015-02-19 12:00:00
13493,2846761,852,2015-02-27 08:00:00
13494,2003459,852,2015-03-09 18:00:00
13525,2844181,853,2015-01-01 16:00:00
13526,721285,853,2015-01-05 19:00:00
13527,2911519,853,2015-01-11 11:00:00
13528,2758148,853,2015-02-11 08:00:00
13529,3229367,853,2015-02-23 00:00:00
13530,2746145,853,2015-02-28 13:00:00
13531,2786097,853,2015-03-06 09:00:00
13532,521362,853,2015-03-09 01:00:00
13544,2949555,854,2015-01-01 09:00:00
13545,68711,854,2015-01-04 17:00:00
13546,154778,854,2015-01-07 10:00:00
13547,7504,854,2015-01-12 01:00:00
13548,2738883,854,2015-01-16 16:00:00
13549,2261267,854,2015-01-19 03:00:00
13550,1750812,854,2015-01-22 17:00:00
13551,719130,854,2015-01-25 07:00:00
13552,1598833,854,2015-01-26 20:00:00
13553,28322,854,2015-01-30 10:00:00
13554,1217741,854,2015-02-04 01:00:00
13555,2334020,854,2015-02-07 16:00:00
13556,2782414,854,2015-02-15 08:00:00
13557,2914174,854,2015-02-20 17:00:00
13558,528126,854,2015-02-21 07:00:00
13559,2720158,854,2015-02-23 17:00:00
13560,2209528,854,2015-03-01 03:00:00
13561,2608065,854,2015-03-04 16:00:00
13562,3107957,854,2015-03-10 03:00:00
13563,2007156,854,2015-03-12 13:00:00
13628,372231,855,2015-01-01 16:00:00
13629,2766242,855,2015-01-18 02:00:00
13630,99962,855,2015-02-12 17:00:00
13631,1111184,855,2015-02-24 02:00:00
13632,2941307,855,2015-03-01 16:00:00
13644,763947,856,2015-01-01 15:00:00
13645,39741,856,2015-01-06 04:00:00
13646,1374695,856,2015-01-08 20:00:00
13647,1193716,856,2015-02-08 07:00:00
13648,2322058,856,2015-03-10 17:00:00
13649,2496512,857,2015-01-01 08:00:00
13650,334941,857,2015-01-12 16:00:00
13651,3135718,857,2015-01-16 08:00:00
13652,1976581,857,2015-02-06 21:00:00
13653,2490816,857,2015-03-09 12:00:00
13696,3288283,858,2015-01-01 10:00:00
13697,3343244,858,2015-01-20 23:00:00
13698,103933,858,2015-01-30 11:00:00
13699,813143,858,2015-02-12 01:00:00
13700,918523,858,2015-02-19 10:00:00
13701,73721,858,2015-02-26 22:00:00
13702,1526012,858,2015-03-07 08:00:00
13703,2701461,858,2015-03-14 19:00:00
13727,1894576,859,2015-01-01 12:00:00
13728,3260980,859,2015-01-07 23:00:00
13729,2827236,859,2015-01-14 19:00:00
13730,65017,859,2015-01-22 13:00:00
13731,2537303,859,2015-01-30 07:00:00
13732,870035,859,2015-02-14 01:00:00
13733,1016163,859,2015-02-23 02:00:00
13734,1652829,859,2015-02-28 13:00:00
13735,2672894,860,2015-01-01 15:00:00
13736,2155108,860,2015-01-16 03:00:00
13737,1219617,860,2015-01-25 13:00:00
13738,2336911,860,2015-02-21 04:00:00
13739,835022,860,2015-03-08 12:00:00
13755,3374905,861,2015-01-01 11:00:00
13756,3411385,861,2015-01-14 08:00:00
13757,2143352,861,2015-02-14 05:00:00
13759,902589,862,2015-01-01 11:00:00
13760,201628,862,2015-01-17 02:00:00
13761,1426942,862,2015-01-21 16:00:00
13762,2015463,862,2015-01-24 05:00:00
13763,1422402,862,2015-01-28 18:00:00
13764,1711023,862,2015-02-28 07:00:00
13765,240563,862,2015-03-14 22:00:00
13767,793987,863,2015-01-01 13:00:00
13768,3336094,863,2015-02-01 04:00:00
13769,672984,863,2015-02-15 12:00:00
13770,2396110,863,2015-03-13 08:00:00
13778,2846765,864,2015-01-01 08:00:00
13779,1653917,864,2015-01-13 20:00:00
13780,2819778,864,2015-01-30 11:00:00
13781,1653587,864,2015-02-08 05:00:00
13782,2235427,864,2015-02-15 21:00:00
13783,3306778,864,2015-02-21 14:00:00
13784,1913754,864,2015-03-01 19:00:00
13785,1057600,864,2015-03-10 12:00:00
13808,1042753,865,2015-01-01 13:00:00
13809,547454,865,2015-02-01 01:00:00
13810,1206535,865,2015-02-02 11:00:00
13811,692135,865,2015-03-04 22:00:00
13812,3342814,866,2015-01-01 18:00:00
13813,3201150,866,2015-02-01 08:00:00
13814,2509771,866,2015-02-17 23:00:00
13815,573149,866,2015-03-13 13:00:00
13835,125033,867,2015-01-01 02:00:00
13836,2126419,867,2015-01-31 16:00:00
13837,1316841,867,2015-03-03 15:00:00
13841,2942513,868,2015-01-01 09:00:00
13842,3116081,868,2015-01-07 18:00:00
13843,213706,868,2015-01-10 08:00:00
13844,3139689,868,2015-01-11 23:00:00
13845,327121,868,2015-01-17 09:00:00
13846,2587512,868,2015-01-21 22:00:00
13847,1283562,868,2015-01-29 11:00:00
13848,1882441,868,2015-01-30 04:00:00
13849,621352,868,2015-01-31 15:00:00
13850,3038162,868,2015-02-04 05:00:00
13851,1056898,868,2015-02-06 14:00:00
13852,1031772,868,2015-02-08 02:00:00
13853,933249,868,2015-02-11 17:00:00
13854,2746847,868,2015-02-13 07:00:00
13855,1561978,868,2015-02-16 23:00:00
13856,1019606,868,2015-02-20 12:00:00
13857,2841857,868,2015-02-23 03:00:00
13858,2981037,868,2015-02-26 17:00:00
13859,18268,868,2015-03-07 08:00:00
13860,2171223,868,2015-03-12 21:00:00
13927,2840768,869,2015-01-01 13:00:00
13928,3028723,869,2015-01-08 22:00:00
13929,2108985,869,2015-02-08 09:00:00
13930,56741,869,2015-02-14 19:00:00
13931,2864780,869,2015-03-09 06:00:00
13932,1139455,870,2015-01-01 08:00:00
13933,2984538,870,2015-01-10 17:00:00
13934,2616991,870,2015-01-19 05:00:00
13935,3279974,870,2015-01-25 16:00:00
13936,3031198,870,2015-02-01 04:00:00
13937,2374397,870,2015-02-16 15:00:00
13938,2196705,870,2015-02-25 01:00:00
13939,1928128,870,2015-03-04 12:00:00
13940,1366506,870,2015-03-13 00:00:00
13977,2188504,871,2015-01-01 13:00:00
13978,295002,871,2015-01-29 22:00:00
13979,434735,871,2015-02-26 18:00:00
13985,1337357,872,2015-01-01 22:00:00
13986,1728179,872,2015-02-01 18:00:00
13987,2045562,872,2015-02-17 16:00:00
13990,1888402,873,2015-01-01 07:00:00
13991,1744567,873,2015-01-06 19:00:00
13992,183964,873,2015-01-14 05:00:00
13993,1851256,873,2015-01-27 17:00:00
13994,696790,873,2015-02-11 05:00:00
13995,277830,873,2015-02-15 12:00:00
13996,1699285,873,2015-02-23 19:00:00
13997,3265327,873,2015-03-06 02:00:00
13998,2144171,873,2015-03-12 13:00:00
13999,3086586,874,2015-01-01 16:00:00
14000,1377163,874,2015-01-09 15:00:00
14001,2268954,874,2015-01-17 02:00:00
14002,1576885,874,2015-01-26 23:00:00
14003,3189634,874,2015-02-14 13:00:00
14004,134023,874,2015-02-22 22:00:00
14005,532532,874,2015-03-01 15:00:00
14006,2300193,874,2015-03-10 03:00:00
14013,2926455,875,2015-01-01 12:00:00
14014,1083265,875,2015-01-16 02:00:00
14015,3283594,875,2015-01-21 14:00:00
14016,195564,875,2015-01-26 08:00:00
14017,1534424,875,2015-02-07 21:00:00
14018,3251122,876,2015-01-01 12:00:00
14019,837776,876,2015-01-09 11:00:00
14020,1579280,876,2015-02-09 06:00:00
14021,211783,876,2015-03-01 17:00:00
14022,2898328,876,2015-03-04 07:00:00
14023,1819019,877,2015-01-01 18:00:00
14024,512805,877,2015-01-09 10:00:00
14025,784034,877,2015-02-08 21:00:00
14026,1876612,877,2015-03-09 07:00:00
14036,1131526,878,2015-01-01 17:00:00
14037,203835,878,2015-01-07 12:00:00
14038,98673,878,2015-01-20 04:00:00
14039,2897684,878,2015-01-26 18:00:00
14040,1673351,878,2015-01-30 08:00:00
14041,857304,878,2015-02-06 23:00:00
14042,2980283,878,2015-02-14 17:00:00
14043,1920212,879,2015-01-01 14:00:00
14044,3059885,879,2015-01-10 06:00:00
14045,1507046,879,2015-01-16 21:00:00
14046,1075924,879,2015-01-21 07:00:00
14047,724075,879,2015-01-27 23:00:00
14048,1778286,879,2015-02-05 12:00:00
14049,156592,879,2015-02-09 02:00:00
14050,424597,879,2015-02-26 01:00:00
14051,1200631,879,2015-03-12 14:00:00
14100,2012207,880,2015-01-01 20:00:00
14101,2023639,880,2015-01-05 20:00:00
14102,1538740,880,2015-01-09 12:00:00
14103,143603,880,2015-01-14 05:00:00
14104,722533,880,2015-01-18 00:00:00
14105,1792994,880,2015-01-19 16:00:00
14106,1711412,880,2015-01-22 09:00:00
14107,3285504,880,2015-01-25 01:00:00
14108,1201411,880,2015-01-30 19:00:00
14109,1973824,880,2015-02-03 08:00:00
14110,3002478,880,2015-02-05 20:00:00
14111,3293748,880,2015-02-07 06:00:00
14112,2604173,880,2015-02-09 15:00:00
14113,3379217,880,2015-02-12 03:00:00
14114,2164669,880,2015-02-15 19:00:00
14115,482610,880,2015-02-18 14:00:00
14116,1026977,880,2015-02-21 02:00:00
14117,1299383,880,2015-02-24 15:00:00
14118,1404165,880,2015-02-27 04:00:00
14119,835542,880,2015-02-28 22:00:00
14120,2178972,880,2015-03-04 15:00:00
14121,643555,880,2015-03-08 06:00:00
14122,2518977,880,2015-03-11 22:00:00
14123,2749346,880,2015-03-14 10:00:00
14150,3379670,881,2015-01-01 13:00:00
14151,593472,881,2015-01-12 05:00:00
14152,281240,881,2015-02-02 21:00:00
14153,2454113,881,2015-02-07 13:00:00
14154,1312085,881,2015-03-10 06:00:00
14168,2492326,882,2015-01-01 00:00:00
14169,1015914,882,2015-01-31 12:00:00
14170,1677092,882,2015-02-11 22:00:00
14171,2514320,882,2015-02-18 11:00:00
14172,26968,882,2015-02-22 00:00:00
14173,1478913,883,2015-01-01 17:00:00
14174,1516660,883,2015-01-20 05:00:00
14175,2466906,883,2015-01-23 16:00:00
14176,507179,883,2015-02-23 06:00:00
14186,509077,884,2015-01-01 11:00:00
14187,2440616,884,2015-01-21 05:00:00
14188,3271252,884,2015-02-20 18:00:00
14190,838736,885,2015-01-01 17:00:00
14191,2762370,885,2015-01-25 02:00:00
14192,2674705,885,2015-02-05 19:00:00
14193,1097486,885,2015-03-04 13:00:00
14194,3102173,885,2015-03-14 13:00:00
14212,1339658,886,2015-01-01 15:00:00
14213,983279,886,2015-01-09 07:00:00
14214,1549476,886,2015-01-21 00:00:00
14215,2027508,886,2015-02-08 14:00:00
14216,305227,886,2015-03-11 07:00:00
14235,1967125,887,2015-01-01 08:00:00
14236,1431364,887,2015-01-06 15:00:00
14237,1552214,887,2015-01-19 00:00:00
14238,1479994,887,2015-01-24 09:00:00
14239,1191038,887,2015-02-18 06:00:00
14240,474397,887,2015-02-21 13:00:00
14244,1456686,888,2015-01-01 14:00:00
14245,1520451,888,2015-01-07 06:00:00
14246,1655380,888,2015-01-12 22:00:00
14247,868223,888,2015-01-19 11:00:00
14248,1962095,888,2015-01-21 20:00:00
14249,2025495,888,2015-01-27 12:00:00
14250,3335546,888,2015-02-01 02:00:00
14251,781483,888,2015-02-03 11:00:00
14252,2907115,888,2015-02-07 06:00:00
14253,2160757,888,2015-02-13 20:00:00
14254,1253540,888,2015-02-17 10:00:00
14255,2140944,888,2015-02-24 23:00:00
14256,2691967,888,2015-02-28 14:00:00
14257,105184,888,2015-03-09 05:00:00
14258,984358,888,2015-03-10 13:00:00
14259,509989,888,2015-03-14 02:00:00
14260,457717,889,2015-01-01 17:00:00
14261,2768812,889,2015-01-23 03:00:00
14262,2950790,889,2015-02-06 11:00:00
14263,375391,889,2015-03-08 20:00:00
14266,1316166,890,2015-01-01 09:00:00
14267,1531800,890,2015-01-09 03:00:00
14268,2853166,890,2015-01-16 15:00:00
14269,226622,890,2015-01-24 03:00:00
14270,1426032,890,2015-01-31 10:00:00
14271,918958,890,2015-02-20 19:00:00
14287,354592,891,2015-01-01 15:00:00
14288,597057,891,2015-01-17 01:00:00
14289,2033850,891,2015-02-13 09:00:00
14290,2231621,891,2015-02-21 20:00:00
14291,52362,891,2015-02-27 11:00:00
14292,2401213,891,2015-03-09 04:00:00
14303,2557057,892,2015-01-01 19:00:00
14304,2881990,892,2015-01-06 09:00:00
14305,3357989,892,2015-01-11 05:00:00
14306,2154075,892,2015-01-18 17:00:00
14307,1678707,892,2015-01-21 14:00:00
14308,1967502,892,2015-01-28 11:00:00
14309,1241093,892,2015-01-31 23:00:00
14310,1331214,892,2015-02-06 14:00:00
14311,2045477,892,2015-02-12 04:00:00
14312,6892,892,2015-02-20 02:00:00
14313,1376997,892,2015-03-11 17:00:00
14316,2338004,893,2015-01-01 01:00:00
14317,571881,893,2015-01-08 20:00:00
14318,2136182,893,2015-01-15 03:00:00
14319,1959620,893,2015-01-27 21:00:00
14320,1014726,893,2015-01-29 07:00:00
14321,3176037,893,2015-02-08 01:00:00
14322,1337615,893,2015-02-20 21:00:00
14323,962060,893,2015-02-24 22:00:00
14324,3195209,893,2015-02-27 09:00:00
14325,2076845,893,2015-03-06 05:00:00
14326,283809,893,2015-03-13 21:00:00
14345,1178876,894,2015-01-01 18:00:00
14346,3216314,894,2015-01-02 16:00:00
14347,1923844,894,2015-01-11 23:00:00
14348,358994,894,2015-01-17 18:00:00
14349,3155616,894,2015-01-25 16:00:00
14350,505882,894,2015-02-10 05:00:00
14351,680559,894,2015-02-12 18:00:00
14352,1781122,894,2015-02-18 05:00:00
14412,700437,895,2015-01-01 16:00:00
14413,1175021,895,2015-01-23 03:00:00
14414,1239012,895,2015-02-20 13:00:00
14415,149742,895,2015-03-09 04:00:00
14418,1186376,896,2015-01-01 09:00:00
14419,644382,896,2015-01-02 21:00:00
14420,2445050,896,2015-01-09 08:00:00
14421,579591,896,2015-01-10 19:00:00
14422,2537254,896,2015-01-18 12:00:00
14423,886420,896,2015-01-26 07:00:00
14424,1897298,896,2015-01-31 22:00:00
14425,1272152,896,2015-02-02 19:00:00
14426,902270,896,2015-02-11 06:00:00
14427,1864944,896,2015-02-19 19:00:00
14428,2468720,896,2015-02-22 04:00:00
14429,1734712,896,2015-03-05 15:00:00
14430,3178644,896,2015-03-11 11:00:00
14431,2365696,896,2015-03-13 21:00:00
14445,249018,897,2015-01-01 12:00:00
14446,2233528,897,2015-01-06 22:00:00
14447,352411,897,2015-02-06 12:00:00
14448,2558266,897,2015-02-19 22:00:00
14450,1773722,898,2015-01-01 10:00:00
14451,1230779,898,2015-01-31 19:00:00
14452,3352942,898,2015-02-04 11:00:00
14453,3109587,898,2015-02-09 02:00:00
14454,246443,898,2015-02-18 12:00:00
14455,269605,898,2015-02-18 22:00:00
14456,2042745,898,2015-03-12 13:00:00
14457,2112017,898,2015-03-13 04:00:00
14503,3360140,899,2015-01-01 14:00:00
14504,710482,899,2015-01-10 07:00:00
14505,1537078,899,2015-01-13 03:00:00
14506,517390,899,2015-01-15 11:00:00
14507,2449747,899,2015-01-19 04:00:00
14508,2759197,899,2015-01-20 18:00:00
14509,2192511,899,2015-01-25 13:00:00
14510,1062403,899,2015-01-27 02:00:00
14511,128230,899,2015-01-28 17:00:00
14512,406400,899,2015-01-30 08:00:00
14513,1880459,899,2015-02-03 05:00:00
14514,3256896,900,2015-01-01 07:00:00
14515,511264,900,2015-01-10 15:00:00
14516,1839162,900,2015-01-16 01:00:00
14517,853243,900,2015-01-24 11:00:00
14518,3066235,900,2015-01-31 20:00:00
14519,2781786,900,2015-02-23 06:00:00
14520,1229398,900,2015-03-14 21:00:00
14522,762514,901,2015-01-01 18:00:00
14523,2021902,901,2015-01-21 03:00:00
14524,2394701,901,2015-01-23 21:00:00
14525,1240498,901,2015-02-23 13:00:00
14527,1413551,902,2015-01-01 15:00:00
14528,576481,902,2015-02-01 04:00:00
14529,909000,902,2015-02-07 19:00:00
14530,92308,902,2015-02-24 13:00:00
14531,577876,903,2015-01-01 11:00:00
14532,1174064,903,2015-01-31 21:00:00
14533,3393912,903,2015-02-07 08:00:00
14534,1816916,903,2015-02-08 04:00:00
14535,448644,903,2015-02-15 18:00:00
14536,3406637,903,2015-03-02 07:00:00
14539,3141001,904,2015-01-01 12:00:00
14540,3269253,904,2015-01-31 14:00:00
14541,2430653,904,2015-02-20 10:00:00
14548,1154419,905,2015-01-01 21:00:00
